N,P,K,temperature,humidity,ph,rainfall,moisture_index,P_to_K,ph_dev,label
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,9.214175012824354,0.1555555520987655,0.42211398800000044,pomegranate
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,9.17428224698856,0.22222221728395075,0.10200439100000036,pomegranate
40,18,43,19.38603815,86.79058496,5.767372539,109.91309840000002,9.163293009260375,0.4186046414277991,0.7326274609999999,pomegranate
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,9.153647427129494,0.6666666495726501,0.5799732410000003,pomegranate
9,16,36,23.77989026,92.93386903,5.893332377999999,106.977723,9.204609350842818,0.44444443209876583,0.6066676220000007,pomegranate
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,9.235780952977905,0.5263157756232691,0.5582225960000002,pomegranate
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,9.112125568760407,0.21951218976799539,0.7172930500000003,pomegranate
40,30,35,20.89273273,91.07776977,6.269663962999999,104.4407083,9.160438402422262,0.857142832653062,0.23033603700000072,pomegranate
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,9.12393007533518,0.7142856938775517,0.607086174,pomegranate
33,23,45,20.00218987,85.83618191,7.116538883,112.337046,9.174048011042807,0.5111110997530867,0.6165388829999996,pomegranate
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,9.130741433589609,0.3414634063057706,0.06983651899999987,pomegranate
13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,9.194999564367313,0.37777776938271623,0.6595209789999998,pomegranate
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,9.234932382684436,0.6153845996055232,0.06873426299999963,pomegranate
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,9.141866082447919,0.7567567363038721,0.417428299,pomegranate
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,8.864898310890156,2.043478216446126,0.35006596599999984,banana
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,9.042689732969208,1.8999999620000008,0.6509239009999996,banana
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,9.071867891876577,1.7358490238519053,0.2231996770000002,banana
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,8.884641028619745,1.4074073813443078,0.5731752459999999,banana
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,9.103984913524535,1.5714285393586014,0.9809115769999996,banana
93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,9.176839681902077,1.773584872196512,0.4208212120000008,banana
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,8.962529582287802,1.6727272423140502,0.3653441199999996,banana
108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,8.956301265799135,1.6792452513349954,0.6915023960000006,banana
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,9.158717784068862,1.5999999709090915,0.608541893,banana
105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,8.938233434236778,1.4807692022929,0.6833775210000006,banana
118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,9.00779115596762,1.6923076597633142,0.6568368389999995,banana
101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,8.944288534928681,1.6111110812757208,0.1232433670000006,banana
95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,9.09414070102725,1.4999999700000006,0.8763843129999991,banana
106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,8.969558908835237,1.603773554645782,0.5849449099999999,banana
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,9.043205550162051,1.9387754706372353,0.04128512099999959,banana
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,9.014881252372126,1.4363636102479345,0.934971365,banana
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,9.14741705873777,2.021276552738797,0.2881668389999996,banana
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,9.066468653669462,1.7555555165432108,0.009925571000000133,banana
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,8.962737236774865,1.6888888513580256,0.9097639749999997,banana
117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,9.168394087239527,1.7916666293402788,0.27477476100000064,banana
114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,9.118486629674653,1.773584872196512,0.3092425410000006,banana
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,8.955477239584845,1.5599999688000008,0.5844310320000004,banana
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,8.957363851128612,1.4583333029513896,0.30484755799999963,banana
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,9.046768079112809,1.5106382657311008,0.34362650100000014,banana
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,9.130141233310606,1.5490195774702045,0.18680279600000027,banana
88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,8.894701407302687,1.7333332948148157,0.17572991100000035,banana
112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,8.855294037059632,1.5208333016493063,0.7925110129999995,banana
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,8.88259747086224,1.6170212421910375,0.3807839910000004,banana
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,8.985687907874222,1.8124999622395843,0.9285988310000004,banana
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,9.050503297221137,1.7659574092349488,0.8687283399999997,banana
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,9.187315739155702,1.9361701715708475,0.39875842100000014,banana
92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,8.946907610131298,1.557692277736687,0.061862721000001564,banana
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,9.180212728233712,1.6444444079012355,0.40163087799999975,banana
102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,9.002701910991927,1.4791666358506952,0.8047321779999992,banana
94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,9.036310531218069,1.7843136905036532,0.8819055539999985,banana
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,8.922250539607791,1.5106382657311008,0.06421420100000041,banana
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,9.13843882216718,1.6122448650562273,0.3233557720000002,banana
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,9.142226170941678,1.3090908852892567,0.2793563289999996,banana
99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,9.1716661558136,1.3773584645781423,0.6282977889999986,banana
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,9.132632768417718,1.6153845843195274,0.10925816399999988,banana
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,9.050607758786649,1.9148935762788601,0.28915520999999966,banana
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,9.07637548559497,1.4583333029513896,0.48730334499999994,banana
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,9.106443102341917,1.6792452513349954,0.5912299409999999,banana
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,9.050687313318463,1.5384615088757403,0.4501982189999998,banana
109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,9.127837273143275,1.716981099679602,0.48990414700000073,banana
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,9.146923264286402,1.6956521370510407,0.7613211050000004,banana
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,9.11970366636181,1.2727272495867774,0.7594445900000002,banana
90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,9.186125297175277,1.653846122041421,0.7067397379999996,banana
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,9.044262828058047,1.8999999620000008,0.9905293500000001,banana
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,9.149896754791316,1.874999960937501,0.5135576940000002,banana
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,8.916584003183072,1.5999999644444454,0.7092319539999998,banana
116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,8.982531759016211,1.4727272459504137,0.5844535850000003,banana
101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,9.099899661407424,1.4999999700000006,0.2574717220000009,banana
93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,8.965473888054287,1.6199999676000008,0.46392073399999845,banana
95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,9.11001895935007,1.6666666296296306,0.6701014979999993,banana
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,9.194661900723633,1.290909067438017,0.41193554899999985,banana
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,9.115565747964226,1.9999999574468095,0.030629045999999605,banana
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,9.145469857707731,1.3518518268175588,0.7792730939999997,banana
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,9.012490013723642,1.7555555165432108,0.6923358300000002,banana
117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,9.178018419031115,1.6226414788180854,0.7966182720000008,banana
111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,9.112813926779136,1.4905660096119622,0.3349987220000008,banana
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,9.089434663074572,1.4799999704000006,0.49751839500000017,banana
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,9.026216290547612,1.3636363388429757,0.28763063700000036,banana
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,9.118633599096727,1.8043477868620048,0.734691057,banana
92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,9.085650042213265,1.666666633986929,0.7592353179999991,banana
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,9.100378706644275,1.48148145404664,0.6208805450000003,banana
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,9.053569052723343,1.4117646782006927,0.40052125500000013,banana
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,8.860864993077833,1.6666666296296306,0.8255966410000006,banana
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,9.156290535653122,1.7346938421491054,0.8057561529999999,banana
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,9.110629428457582,1.6730768909023677,0.5945052970000004,banana
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,8.952788512043805,1.5652173572778836,0.3891552789999997,banana
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,9.17495253409028,1.6296295994513037,0.4795546829999999,banana
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,8.948137274676316,1.5799999684000008,0.06408269200000039,banana
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,8.930343811857115,1.5999999709090915,0.9946061670000006,banana
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,9.09185959404734,1.6444444079012355,0.8222800979999993,banana
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,8.952964098164472,1.7083332977430563,0.7809850110000003,banana
89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,8.932220191796347,1.6545454244628106,0.22442770200000073,banana
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,8.856131173177035,1.5454545173553724,0.22461539299999966,banana
118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,8.98755166038434,1.725490162245291,0.29808835799999933,banana
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,8.975167604826941,2.0444443990123466,0.7419457429999996,banana
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,8.989791882104324,1.9574467668628348,0.1760663529999995,banana
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,8.97172471585196,1.6739130070888477,0.5988991590000001,banana
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,9.013236885169496,1.563636335206612,0.8555134179999992,banana
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,8.91884780798484,1.6923076597633142,0.26453822799999926,banana
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,8.888464301766989,1.5869564872400765,0.21763762999999958,banana
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,8.925834634988535,1.403846126849113,0.1439090949999997,banana
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,8.970533126527249,1.4230768957100597,0.6627417649999998,banana
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,9.147337047636627,1.8541666280381954,0.8465620979999997,banana
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,9.029187516386655,1.5217390973534979,0.7725300529999997,banana
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,8.948929828615727,1.8124999622395843,0.2998889320000009,banana
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,9.031218633552879,1.8222221817283961,0.8855285220000004,banana
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,8.865567799576368,1.6862744767397162,0.24263020099999988,banana
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,9.031394391975507,1.8888888469135814,0.4625691639999996,banana
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,9.052098079489353,2.021739086483933,0.7395424420000003,banana
85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,9.12645900599466,1.7450980049980784,0.34183557799999953,banana
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,8.946225950470456,1.9999999574468095,0.11256861700000087,banana
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,8.979325177861009,1.557692277736687,0.6085861049999997,banana
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,8.956708583460683,1.314814790466393,0.7745810390000001,banana
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,8.88655071966619,1.3636363388429757,0.2189304950000004,banana
117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,8.945723717717835,1.5283018579565688,0.9923582220000009,banana
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,8.362865351535895,1.481481426611799,0.5453733959999996,mango
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,8.575990761995325,0.7741935234131121,1.7428851029999999,mango
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,8.42742810806458,0.9629629272976693,0.8004130279999995,mango
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,8.379996379980303,0.8799999648000014,0.5225861970000008,mango
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,8.517910534796322,0.6562499794921882,0.06986056399999985,mango
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,8.5096178962682,0.5428571273469392,0.38606491299999934,mango
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,8.556295213896556,0.61764704065744,1.425727308,mango
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,8.351154969100154,0.5483870790842877,0.8324922939999997,mango
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,8.513593957203112,1.0909090578512408,0.521365715,mango
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,8.544877435476682,0.9333333022222232,1.4353866860000002,mango
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,8.502566582546546,0.7037036776406045,1.7276140139999994,mango
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,8.518294869489049,0.8518518203017844,1.338851408,mango
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,8.581088767111574,0.8823529152249143,0.29777922700000037,mango
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,8.38128915949095,0.899999970000001,0.10525697000000012,mango
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,8.484532075486683,0.6129032060353804,0.9332956220000002,mango
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,8.437572091761718,0.8484848227731873,0.744950029,mango
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,8.335612296179262,1.1874999628906262,1.0826594749999998,mango
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,8.480298662370604,1.2333332922222235,0.3338261660000006,mango
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,8.515793429854972,0.5999999800000007,1.3087348839999997,mango
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,8.58058427643345,0.4571428440816331,1.5452604360000004,mango
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,8.475174510985795,0.7999999680000013,0.8354129889999999,mango
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,8.578000088378541,0.7575757346189171,0.9514151479999997,mango
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,8.548357096701436,0.5483870790842877,0.30443710599999996,mango
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,8.51408991793756,1.3214285242346955,0.4021302329999994,mango
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,8.449170493944617,0.4999999833333339,1.4244954630000004,mango
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,8.362093345135406,1.2333332922222235,1.9535338910000002,mango
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,8.400860797137849,0.6129032060353804,0.6448807320000007,mango
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,8.421772247759181,1.1379309952437588,0.05760653900000001,mango
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,8.340613127386012,0.96428567984694,1.9924764489999998,mango
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,8.454094580369679,0.639999974400001,0.39270441000000034,mango
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,8.55494252332395,1.1612902851196683,0.024550679999999936,mango
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,8.429034939248954,0.8529411513840839,0.3329795089999994,mango
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,8.557646407518007,1.1923076464497058,1.1047242810000002,mango
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,8.40064327228314,1.214285670918369,0.36473061999999956,mango
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,8.470855590765511,0.5161290156087414,1.9443114680000004,mango
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,8.457991487683328,1.0344827229488716,0.06580224399999945,mango
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,8.480391568500316,1.1290322216441218,1.1831240219999994,mango
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,8.507755697765576,0.6923076656804744,1.220611033,mango
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,8.445931357934967,1.5384614792899431,0.22004179099999988,mango
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,8.439669754365296,0.8529411513840839,0.7725774599999999,mango
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,8.47709388545696,1.1515151166207542,1.8086038049999997,mango
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,8.412206265008473,0.9999999687500011,0.31018607900000017,mango
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,8.398707417822106,1.2258064120707608,0.045954670999999614,mango
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,8.49926346566664,0.969696940312214,0.6572362270000003,mango
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,8.441548098523054,1.1153845724852087,1.4758753160000007,mango
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,8.410528856985925,0.9714285436734702,0.07728946100000034,mango
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,8.452141235558779,0.5937499814453131,1.5570496299999999,mango
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,8.404821684968296,0.6538461286982258,0.08547339400000009,mango
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,8.406525423703204,0.5555555349794246,0.2777881259999999,mango
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,8.564518941236352,0.7599999696000012,0.058671956000000414,mango
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,8.511680005969023,1.3846153313609488,1.849463803,mango
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,8.443469708457023,0.9687499697265636,1.245467787,mango
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,8.373806779671867,1.3333332839506191,0.5893654670000004,mango
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,8.369694082561406,0.7666666411111119,1.7447263689999994,mango
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,8.490030091458276,0.9999999615384629,0.3146302460000001,mango
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,8.617010926942093,0.9428571159183682,1.157133881,mango
26,18,30,32.06097197,51.08494181,6.336234623999999,96.59816497,8.504252143385413,0.5999999800000007,0.16376537600000063,mango
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,8.467123163529052,0.6538461286982258,1.7455649749999997,mango
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,8.4807379101337,1.0624999667968762,0.3317067729999996,mango
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,8.484890604288372,1.2499999553571444,0.4674177660000005,mango
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,8.347106208280442,1.0769230355029602,1.5523169660000002,mango
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,8.368384853230255,0.7499999765625008,0.8693800989999998,mango
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,8.367980317862603,1.0294117344290667,0.2266017800000002,mango
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,8.555401074721189,0.7058823321799315,0.027225352000000314,mango
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,8.408261382895454,1.4799999408000024,0.45324650600000016,mango
15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,8.499597111912156,1.3333332839506191,0.8562897839999986,mango
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,8.387654057885115,0.5806451425598341,0.10768602700000063,mango
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,8.360086115361495,1.1874999628906262,1.518183477,mango
33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,8.414078677558493,0.9117646790657448,1.0787347170000006,mango
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,8.471479563121022,0.9062499716796885,0.44252010499999983,mango
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,8.450777303879432,0.7692307396449716,1.0641594909999998,mango
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,8.544741113985653,0.6562499794921882,0.629883929,mango
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,8.506911691771307,1.1111110699588491,1.7508960699999996,mango
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,8.52723126170723,1.5199999392000023,1.0020531009999996,mango
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,8.452987605381995,0.7058823321799315,0.3112910979999999,mango
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,8.54467605195157,1.241379267538646,0.03945725099999997,mango
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,8.366792293714031,0.5142856995918372,1.7088532220000001,mango
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,8.387833019757581,0.4571428440816331,0.015847799999999523,mango
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,8.48046256955317,0.7941176237024229,0.026654344999999857,mango
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,8.453666739581214,0.5666666477777784,0.22086626200000037,mango
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,8.436514680769525,0.9999999655172426,0.4479739529999991,mango
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,8.430774243572229,1.1612902851196683,0.7682805500000001,mango
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,8.386187368933108,1.0384614985207115,1.17692803,mango
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,8.416724962444675,0.7999999771428579,1.8308916100000001,mango
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,8.505453932992031,1.3846153313609488,1.3987936110000003,mango
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,8.557098531354162,1.1290322216441218,1.1604434379999997,mango
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,8.474168548535046,0.6999999766666675,1.438918126,mango
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,8.562385783335364,1.2258064120707608,0.6788939639999985,mango
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,8.374216203981716,0.5806451425598341,0.5439729409999998,mango
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,8.479453873187946,0.8214285420918378,0.8239674189999997,mango
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,8.413345289627188,1.1481481056241443,0.024114355000000032,mango
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,8.488368701630565,1.3076922573964516,0.22604632399999947,mango
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,8.586243835096656,1.1212120872359974,0.3718322429999992,mango
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,8.486323995632665,0.5925925706447196,1.5650352349999999,mango
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,8.484247339252207,0.9599999616000015,1.0549915839999997,mango
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,8.421974893877398,1.4615384053254459,1.974277667,mango
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,8.553002315291943,0.6999999766666675,1.096091672000001,mango
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,8.50313754205959,0.5454545289256204,0.12162354500000028,mango
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,8.51000272689746,0.6666666444444451,0.2925041850000003,mango
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,8.37817017974082,0.8387096503642048,1.0815247429999992,mango
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,8.607857276842106,0.6666666632478633,0.3876943329999998,grapes
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,8.637180223629509,0.7058823494809688,0.4077583729999992,grapes
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,8.659942258134404,0.5999999970731708,0.6036565639999996,grapes
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,8.592706974355965,0.6377550987869638,0.34473896999999987,grapes
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,8.60761586796651,0.6683673435287381,0.767546362,grapes
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,8.663639361566485,0.6212121180746862,0.2469654659999998,grapes
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,8.617181087852957,0.7106598948697468,0.3938094429999994,grapes
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,8.669047036838567,0.6256410224326101,0.8527976050000001,grapes
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,8.603699076664874,0.6059113270644763,0.36968950700000036,grapes
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,8.686997304383997,0.6568627418781238,0.00039506899999963707,grapes
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,8.731565899354784,0.659898473807622,0.9451680229999999,grapes
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,8.60054800781951,0.7073170697204045,0.6997573060000004,grapes
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,8.614085433514648,0.606965171109626,0.9297094609999998,grapes
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,8.581495583751222,0.6847290606663593,0.2243591199999999,grapes
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,8.625990073628646,0.6911764672001154,0.9633544010000001,grapes
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,8.716037879068903,0.7076923040631165,0.2918031189999999,grapes
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,8.612154688855513,0.7128712835996471,0.6293993779999996,grapes
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,8.66113439778546,0.6634146309101725,0.16522853900000012,grapes
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,8.659463209363931,0.6192893369579222,0.6434246650000004,grapes
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,8.586582357862808,0.6666666633986928,0.6010557179999996,grapes
